RISKCODE,KINDCODE,AGE,SEX,USEYEARS,policycode,YEARS,Device_ID,Counts
商业险费改前,车上人员险乘客,43,2,11,P11532,1,863158026725293,0
商业险费改前,三者险,43,2,11,P11532,1,863158026725293,0
商业险费改前,车损险,43,2,11,P11532,1,863158026725293,0
商业险费改前,车上人员险驾驶,43,2,11,P11532,1,863158026725293,0
商业险费改前,三者险,28,1,10,P11533,1,863158026726622,0
商业险费改前,三者险,31,1,8,P11534,1,863158026726945,0
商业险费改前,玻璃破碎险,31,1,8,P11534,1,863158026726945,0
商业险费改前,车上人员险驾驶,31,1,8,P11534,1,863158026726945,0
商业险费改前,车损险,31,1,8,P11534,1,863158026726945,0
商业险费改前,车上人员险乘客,31,1,8,P11534,1,863158026726945,0
商业险费改前,车上人员险乘客,34,1,9,P11535,1,863158026708075,0
商业险费改前,车上人员险驾驶,34,1,9,P11535,1,863158026708075,0
商业险费改前,车损险,34,1,9,P11535,1,863158026708075,0
商业险费改前,三者险,34,1,9,P11535,1,863158026708075,0
商业险费改前,车损险,44,2,3,P11536,1,863158026707150,0
商业险费改前,车上人员险驾驶,44,2,3,P11536,1,863158026707150,0
商业险费改前,三者险,44,2,3,P11536,1,863158026707150,0
商业险费改前,车上人员险乘客,44,2,3,P11536,1,863158026707150,0
商业险费改前,车上人员险驾驶,52,1,7,P11537,1,863158026725541,0
商业险费改前,三者险,52,1,7,P11537,1,863158026725541,1
商业险费改前,车上人员险乘客,52,1,7,P11537,1,863158026725541,0
商业险费改前,车损险,52,1,7,P11537,1,863158026725541,1
商业险费改前,车上人员险驾驶,24,2,1,P11538,1,863158026721904,0
商业险费改前,三者险,24,2,1,P11538,1,863158026721904,0
商业险费改前,车损险,24,2,1,P11538,1,863158026721904,0
商业险费改前,车上人员险乘客,24,2,1,P11538,1,863158026721904,0
商业险费改前,车上人员险驾驶,34,2,2,P11539,1,866699027795089,0
商业险费改前,车损险,34,2,2,P11539,1,866699027795089,0
商业险费改前,三者险,34,2,2,P11539,1,866699027795089,0
商业险费改前,车上人员险乘客,34,2,2,P11539,1,866699027795089,0
商业险费改前,车上人员险驾驶,29,1,4,P11540,1,866699027795121,0
商业险费改前,三者险,29,1,4,P11540,1,866699027795121,0
商业险费改前,车损险,29,1,4,P11540,1,866699027795121,0
商业险费改前,车上人员险乘客,29,1,4,P11540,1,866699027795121,0
商业险费改前,车损险,27,1,2,P11541,0.72054794520548,863158026711079,0
商业险费改前,玻璃破碎险,27,1,2,P11541,0.72054794520548,863158026711079,0
商业险费改前,车上人员险驾驶,27,1,2,P11541,0.72054794520548,863158026711079,0
商业险费改前,车上人员险乘客,27,1,2,P11541,0.72054794520548,863158026711079,0
商业险费改前,三者险,27,1,2,P11541,0.72054794520548,863158026711079,0
商业险费改前,车上人员险驾驶,53,2,4,P11542,1,863158026707911,0
商业险费改前,车损险,53,2,4,P11542,1,863158026707911,0
商业险费改前,三者险,53,2,4,P11542,1,863158026707911,0
商业险费改前,车上人员险乘客,53,2,4,P11542,1,863158026707911,0
商业险费改前,车损险,35,1,5,P11543,1,863158026718652,1
商业险费改前,车上人员险驾驶,35,1,5,P11543,1,863158026718652,0
商业险费改前,车上人员险乘客,35,1,5,P11543,1,863158026718652,0
商业险费改前,三者险,35,1,5,P11543,1,863158026718652,2
商业险费改前,车上人员险驾驶,33,2,3,P11544,1,866699027793761,0
商业险费改前,三者险,33,2,3,P11544,1,866699027793761,0
商业险费改前,车损险,33,2,3,P11544,1,866699027793761,0
商业险费改前,车上人员险乘客,33,2,3,P11544,1,866699027793761,0
商业险费改前,车损险,49,1,3,P11545,1,863158026731408,1
商业险费改前,车上人员险乘客,49,1,3,P11545,1,863158026731408,0
商业险费改前,车上人员险驾驶,49,1,3,P11545,1,863158026731408,0
商业险费改前,三者险,49,1,3,P11545,1,863158026731408,1
商业险费改前,车上人员险乘客,31,2,2,P11546,1,863158026728859,0
商业险费改前,车上人员险驾驶,31,2,2,P11546,1,863158026728859,0
商业险费改前,三者险,31,2,2,P11546,1,863158026728859,0
商业险费改前,车损险,31,2,2,P11546,1,863158026728859,0
商业险费改前,三者险,30,1,1,P11547,1,863158026727364,0
商业险费改前,车损险,30,1,1,P11547,1,863158026727364,1
商业险费改前,车上人员险驾驶,30,1,1,P11547,1,863158026727364,0
商业险费改前,车上人员险驾驶,29,2,1,P11548,1,863158026722217,0
商业险费改前,车损险,29,2,1,P11548,1,863158026722217,0
商业险费改前,车上人员险乘客,29,2,1,P11548,1,863158026722217,0
商业险费改前,三者险,29,2,1,P11548,1,863158026722217,0
商业险费改前,三者险,31,2,3,P11549,1,863158026705527,0
商业险费改前,车上人员险驾驶,31,2,3,P11549,1,863158026705527,0
商业险费改前,车损险,31,2,3,P11549,1,863158026705527,1
商业险费改前,车上人员险乘客,31,2,3,P11549,1,863158026705527,0
商业险费改前,车损险,53,1,5,P11550,1,866699027794975,0
商业险费改前,车上人员险驾驶,53,1,5,P11550,1,866699027794975,0
商业险费改前,三者险,53,1,5,P11550,1,866699027794975,0
商业险费改前,车上人员险乘客,53,1,5,P11550,1,866699027794975,0
商业险费改前,车上人员险乘客,33,2,6,P11551,1,863158026731192,0
商业险费改前,三者险,33,2,6,P11551,1,863158026731192,0
商业险费改前,车损险,33,2,6,P11551,1,863158026731192,0
商业险费改前,车上人员险驾驶,33,2,6,P11551,1,863158026731192,0
商业险费改前,三者险,65,1,10,P11552,1,863158026728925,0
商业险费改前,车损险,65,1,10,P11552,1,863158026728925,0
商业险费改前,车上人员险驾驶,65,1,10,P11552,1,863158026728925,0
商业险费改前,车上人员险乘客,65,1,10,P11552,1,863158026728925,0
商业险费改前,三者险,42,1,5,P11553,1,866699027795725,0
商业险费改前,车上人员险驾驶,42,1,5,P11553,1,866699027795725,0
商业险费改前,车上人员险乘客,42,1,5,P11553,1,866699027795725,0
商业险费改前,车损险,42,1,5,P11553,1,866699027795725,0
商业险费改前,车上人员险驾驶,53,1,2,P11554,1,866699027795014,0
商业险费改前,车损险,53,1,2,P11554,1,866699027795014,0
商业险费改前,三者险,53,1,2,P11554,1,866699027795014,0
商业险费改前,车上人员险乘客,53,1,2,P11554,1,866699027795014,0
商业险费改前,三者险,39,1,8,P11555,1,863158026701799,0
商业险费改前,车损险,39,1,8,P11555,1,863158026701799,1
商业险费改前,车上人员险乘客,39,1,8,P11555,1,863158026701799,0
商业险费改前,车上人员险驾驶,39,1,8,P11555,1,863158026701799,0
商业险费改前,车损险,46,1,5,P11556,1,863158026715930,1
商业险费改前,三者险,46,1,5,P11556,1,863158026715930,1
商业险费改前,车上人员险乘客,46,1,5,P11556,1,863158026715930,0
商业险费改前,车上人员险驾驶,46,1,5,P11556,1,863158026715930,0
商业险费改前,车损险,47,1,3,P11557,1,863158026714537,0
商业险费改前,车上人员险驾驶,47,1,3,P11557,1,863158026714537,0
商业险费改前,三者险,47,1,3,P11557,1,863158026714537,0
商业险费改前,车上人员险乘客,47,1,3,P11557,1,863158026714537,0
商业险费改前,车损险,44,2,7,P11558,1,863158026707796,0
商业险费改前,三者险,44,2,7,P11558,1,863158026707796,1
商业险费改前,车上人员险驾驶,44,2,7,P11558,1,863158026707796,0
商业险费改前,车上人员险乘客,44,2,7,P11558,1,863158026707796,0
商业险费改前,三者险,50,1,4,P11559,1,863158026725582,0
商业险费改前,车上人员险驾驶,50,1,4,P11559,1,863158026725582,0
商业险费改前,车损险,50,1,4,P11559,1,863158026725582,0
商业险费改前,车上人员险乘客,50,1,4,P11559,1,863158026725582,0
商业险费改前,车上人员险乘客,29,1,1,P11560,1,863158026703217,0
商业险费改前,三者险,29,1,1,P11560,1,863158026703217,0
商业险费改前,车上人员险驾驶,29,1,1,P11560,1,863158026703217,0
商业险费改前,车损险,29,1,1,P11560,1,863158026703217,0
商业险费改前,车损险,26,2,1,P11561,1,863158026704843,2
商业险费改前,车上人员险驾驶,26,2,1,P11561,1,863158026704843,0
商业险费改前,车上人员险乘客,26,2,1,P11561,1,863158026704843,0
商业险费改前,三者险,26,2,1,P11561,1,863158026704843,1
商业险费改前,玻璃破碎险,26,2,1,P11561,1,863158026704843,0
商业险费改前,玻璃破碎险,57,1,4,P11562,1,863158026724445,0
商业险费改前,车损险,57,1,4,P11562,1,863158026724445,0
商业险费改前,车上人员险驾驶,57,1,4,P11562,1,863158026724445,0
商业险费改前,三者险,57,1,4,P11562,1,863158026724445,0
商业险费改前,车上人员险乘客,57,1,4,P11562,1,863158026724445,0
商业险费改前,车损险,29,1,3,P11563,1,863158026702953,0
商业险费改前,三者险,29,1,3,P11563,1,863158026702953,0
商业险费改前,车上人员险乘客,29,1,3,P11563,1,863158026702953,0
商业险费改前,车上人员险驾驶,29,1,3,P11563,1,863158026702953,0
商业险费改前,车上人员险乘客,36,2,3,P11564,1,863158026728214,0
商业险费改前,三者险,36,2,3,P11564,1,863158026728214,0
商业险费改前,车上人员险驾驶,36,2,3,P11564,1,863158026728214,0
商业险费改前,车损险,36,2,3,P11564,1,863158026728214,0
商业险费改前,车损险,40,2,4,P11565,0.00273972602739726,863158026713877,0
商业险费改前,车上人员险驾驶,40,2,4,P11565,0.00273972602739726,863158026713877,0
商业险费改前,三者险,40,2,4,P11565,0.00273972602739726,863158026713877,0
商业险费改前,盗抢险,40,2,4,P11565,0.00273972602739726,863158026713877,0
商业险费改前,车上人员险乘客,40,2,4,P11565,0.00273972602739726,863158026713877,0
商业险费改前,三者险,23,2,5,P11566,1,863158026704348,1
商业险费改前,车损险,23,2,5,P11566,1,863158026704348,0
商业险费改前,车损险,57,1,3,P11567,1,863158026722308,0
商业险费改前,车上人员险驾驶,57,1,3,P11567,1,863158026722308,0
商业险费改前,三者险,57,1,3,P11567,1,863158026722308,0
商业险费改前,车上人员险乘客,57,1,3,P11567,1,863158026722308,0
商业险费改前,车上人员险驾驶,34,1,6,P11568,1,863158026725061,0
商业险费改前,车损险,34,1,6,P11568,1,863158026725061,0
商业险费改前,三者险,34,1,6,P11568,1,863158026725061,0
商业险费改前,车上人员险乘客,34,1,6,P11568,1,863158026725061,0
商业险费改前,车上人员险驾驶,34,2,2,P11569,1,863158026726150,0
商业险费改前,车损险,34,2,2,P11569,1,863158026726150,0
商业险费改前,车上人员险乘客,34,2,2,P11569,1,863158026726150,0
商业险费改前,三者险,34,2,2,P11569,1,863158026726150,0
商业险费改前,车上人员险乘客,43,2,9,P11570,0.96986301369863,863158026731176,0
商业险费改前,三者险,43,2,9,P11570,0.96986301369863,863158026731176,2
商业险费改前,车上人员险驾驶,43,2,9,P11570,0.96986301369863,863158026731176,0
商业险费改前,玻璃破碎险,43,2,9,P11570,0.96986301369863,863158026731176,0
商业险费改前,车损险,43,2,9,P11570,0.96986301369863,863158026731176,1
商业险费改前,三者险,24,2,2,P11571,1,866699027795477,0
商业险费改前,车损险,24,2,2,P11571,1,866699027795477,0
商业险费改前,车上人员险驾驶,24,2,2,P11571,1,866699027795477,0
商业险费改前,车上人员险乘客,24,2,2,P11571,1,866699027795477,0
商业险费改前,车上人员险驾驶,56,1,3,P11572,1,863158026730459,0
商业险费改前,车上人员险乘客,56,1,3,P11572,1,863158026730459,0
商业险费改前,三者险,56,1,3,P11572,1,863158026730459,0
商业险费改前,车损险,56,1,3,P11572,1,863158026730459,0
商业险费改前,车上人员险驾驶,52,1,7,P11573,1,863158026724767,0
商业险费改前,盗抢险,52,1,7,P11573,1,863158026724767,0
商业险费改前,车损险,52,1,7,P11573,1,863158026724767,0
商业险费改前,车上人员险乘客,52,1,7,P11573,1,863158026724767,0
商业险费改前,三者险,52,1,7,P11573,1,863158026724767,0
商业险费改前,三者险,45,1,4,P11574,0.923287671232877,863158026727455,0
商业险费改前,车损险,45,1,4,P11574,0.923287671232877,863158026727455,0
商业险费改前,车上人员险乘客,45,1,4,P11574,0.923287671232877,863158026727455,0
商业险费改前,车上人员险驾驶,45,1,4,P11574,0.923287671232877,863158026727455,0
商业险费改前,车损险,43,1,4,P11575,0.945205479452055,866699027789132,0
商业险费改前,车上人员险乘客,43,1,4,P11575,0.945205479452055,866699027789132,0
商业险费改前,三者险,43,1,4,P11575,0.945205479452055,866699027789132,0
商业险费改前,车上人员险驾驶,43,1,4,P11575,0.945205479452055,866699027789132,0
商业险费改前,车损险,26,2,1,P11576,0.986301369863014,863158026716227,0
商业险费改前,三者险,26,2,1,P11576,0.986301369863014,863158026716227,0
商业险费改前,车上人员险乘客,26,2,1,P11576,0.986301369863014,863158026716227,0
商业险费改前,车上人员险驾驶,26,2,1,P11576,0.986301369863014,863158026716227,0
商业险费改前,车损险,25,2,9,P11577,0.868493150684932,863158026724296,0
商业险费改前,车上人员险乘客,25,2,9,P11577,0.868493150684932,863158026724296,0
商业险费改前,车上人员险驾驶,25,2,9,P11577,0.868493150684932,863158026724296,0
商业险费改前,三者险,25,2,9,P11577,0.868493150684932,863158026724296,0
商业险费改前,车上人员险驾驶,28,1,3,P11578,0.879452054794521,863158026721912,0
商业险费改前,车损险,28,1,3,P11578,0.879452054794521,863158026721912,1
商业险费改前,车上人员险乘客,28,1,3,P11578,0.879452054794521,863158026721912,0
商业险费改前,三者险,28,1,3,P11578,0.879452054794521,863158026721912,1
商业险费改后,车上人员险驾驶,31,1,3,P11579,0.852054794520548,863158026708026,0
商业险费改后,车损险,31,1,3,P11579,0.852054794520548,863158026708026,0
商业险费改后,车上人员险乘客,31,1,3,P11579,0.852054794520548,863158026708026,0
商业险费改后,三者险,31,1,3,P11579,0.852054794520548,863158026708026,0
商业险费改后,车损险,51,2,5,P11580,0.928767123287671,863158026709628,0
商业险费改后,车上人员险驾驶,51,2,5,P11580,0.928767123287671,863158026709628,0
商业险费改后,车上人员险乘客,51,2,5,P11580,0.928767123287671,863158026709628,0
商业险费改后,三者险,51,2,5,P11580,0.928767123287671,863158026709628,0
商业险费改后,车上人员险驾驶,33,2,2,P11581,0.958904109589041,863158026709883,0
商业险费改后,盗抢险,33,2,2,P11581,0.958904109589041,863158026709883,0
商业险费改后,车上人员险乘客,33,2,2,P11581,0.958904109589041,863158026709883,0
商业险费改后,车损险,33,2,2,P11581,0.958904109589041,863158026709883,0
商业险费改后,三者险,33,2,2,P11581,0.958904109589041,863158026709883,0
商业险费改后,车损险,28,2,4,P11582,0.816438356164383,863158026706574,1
商业险费改后,三者险,28,2,4,P11582,0.816438356164383,863158026706574,1
商业险费改后,车上人员险乘客,27,2,3,P11583,0.805479452054795,863158026731531,0
商业险费改后,车损险,27,2,3,P11583,0.805479452054795,863158026731531,0
商业险费改后,三者险,27,2,3,P11583,0.805479452054795,863158026731531,0
商业险费改后,车上人员险驾驶,27,2,3,P11583,0.805479452054795,863158026731531,0
商业险费改后,三者险,52,1,3,P11584,0.8,863158026708620,0
商业险费改后,车上人员险乘客,52,1,3,P11584,0.8,863158026708620,0
商业险费改后,车损险,52,1,3,P11584,0.8,863158026708620,1
商业险费改后,车上人员险驾驶,52,1,3,P11584,0.8,863158026708620,0
商业险费改后,三者险,34,1,7,P11585,0.920547945205479,863158026722571,0
商业险费改后,车上人员险驾驶,34,1,7,P11585,0.920547945205479,863158026722571,0
商业险费改后,车损险,34,1,7,P11585,0.920547945205479,863158026722571,0
商业险费改后,车上人员险乘客,34,1,7,P11585,0.920547945205479,863158026722571,0
商业险费改后,三者险,51,2,2,P11586,0.808219178082192,863158026733255,0
商业险费改后,车损险,51,2,2,P11586,0.808219178082192,863158026733255,0
商业险费改后,车上人员险驾驶,51,2,2,P11586,0.808219178082192,863158026733255,0
商业险费改后,车上人员险乘客,51,2,2,P11586,0.808219178082192,863158026733255,0
商业险费改后,三者险,42,2,4,P11587,0.780821917808219,863158026708265,0
商业险费改后,车损险,42,2,4,P11587,0.780821917808219,863158026708265,0
商业险费改后,三者险,48,2,7,P11588,0.756164383561644,863158026730491,0
商业险费改后,车损险,48,2,7,P11588,0.756164383561644,863158026730491,0
商业险费改后,三者险,42,1,4,P11589,0.791780821917808,863158026715138,0
商业险费改后,车上人员险驾驶,42,1,4,P11589,0.791780821917808,863158026715138,0
商业险费改后,车损险,42,1,4,P11589,0.791780821917808,863158026715138,0
商业险费改后,车上人员险乘客,42,1,4,P11589,0.791780821917808,863158026715138,0
商业险费改后,车损险,43,2,5,P11590,0.912328767123288,863158026701914,0
商业险费改后,三者险,43,2,5,P11590,0.912328767123288,863158026701914,0
商业险费改后,车上人员险乘客,43,2,5,P11590,0.912328767123288,863158026701914,0
商业险费改后,车上人员险驾驶,43,2,5,P11590,0.912328767123288,863158026701914,0
商业险费改后,车上人员险乘客,40,1,2,P11591,0.789041095890411,863158026701393,0
商业险费改后,车上人员险驾驶,40,1,2,P11591,0.789041095890411,863158026701393,0
商业险费改后,三者险,40,1,2,P11591,0.789041095890411,863158026701393,0
商业险费改后,车损险,40,1,2,P11591,0.789041095890411,863158026701393,0
商业险费改后,车损险,34,1,5,P11592,0.73972602739726,863158026728826,0
商业险费改后,三者险,34,1,5,P11592,0.73972602739726,863158026728826,0
商业险费改后,车上人员险驾驶,30,1,3,P11593,0.772602739726028,863158026709339,0
商业险费改后,车上人员险乘客,30,1,3,P11593,0.772602739726028,863158026709339,0
商业险费改后,车损险,30,1,3,P11593,0.772602739726028,863158026709339,0
商业险费改后,三者险,30,1,3,P11593,0.772602739726028,863158026709339,0
商业险费改后,三者险,27,1,3,P11594,0.797260273972603,863158026704728,0
商业险费改后,车损险,27,1,3,P11594,0.797260273972603,863158026704728,0
商业险费改后,车损险,43,2,2,P11595,0.772602739726028,863158026733628,0
商业险费改后,车上人员险乘客,43,2,2,P11595,0.772602739726028,863158026733628,0
商业险费改后,三者险,43,2,2,P11595,0.772602739726028,863158026733628,0
商业险费改后,车上人员险驾驶,43,2,2,P11595,0.772602739726028,863158026733628,0
商业险费改后,三者险,28,1,5,P11596,0.841095890410959,863158026722449,0
商业险费改后,车损险,28,1,5,P11596,0.841095890410959,863158026722449,0
商业险费改后,车上人员险驾驶,28,1,5,P11596,0.841095890410959,863158026722449,0
商业险费改后,车上人员险乘客,28,1,5,P11596,0.841095890410959,863158026722449,0
商业险费改后,车上人员险驾驶,27,1,2,P11597,0.723287671232877,863158026723595,0
商业险费改后,盗抢险,27,1,2,P11597,0.723287671232877,863158026723595,0
商业险费改后,车上人员险乘客,27,1,2,P11597,0.723287671232877,863158026723595,0
商业险费改后,车损险,27,1,2,P11597,0.723287671232877,863158026723595,1
商业险费改后,三者险,27,1,2,P11597,0.723287671232877,863158026723595,1
商业险费改后,车上人员险驾驶,27,2,4,P11598,0.857534246575342,863158026708661,0
商业险费改后,三者险,27,2,4,P11598,0.857534246575342,863158026708661,0
商业险费改后,车损险,27,2,4,P11598,0.857534246575342,863158026708661,0
商业险费改后,车上人员险乘客,27,2,4,P11598,0.857534246575342,863158026708661,0
商业险费改后,车损险,25,2,8,P11599,0.8,863158026714503,1
商业险费改后,车上人员险驾驶,25,2,8,P11599,0.8,863158026714503,0
商业险费改后,车上人员险乘客,25,2,8,P11599,0.8,863158026714503,0
商业险费改后,三者险,25,2,8,P11599,0.8,863158026714503,0
商业险费改后,车上人员险驾驶,31,2,4,P11600,0.843835616438356,863158026731614,0
商业险费改后,车损险,31,2,4,P11600,0.843835616438356,863158026731614,0
商业险费改后,三者险,31,2,4,P11600,0.843835616438356,863158026731614,0
商业险费改后,车上人员险乘客,31,2,4,P11600,0.843835616438356,863158026731614,0
商业险费改后,车上人员险驾驶,39,1,2,P11601,0.761643835616438,863158026732497,0
商业险费改后,三者险,39,1,2,P11601,0.761643835616438,863158026732497,0
商业险费改后,车损险,39,1,2,P11601,0.761643835616438,863158026732497,0
商业险费改后,车损险,29,1,4,P11602,0.8,866699027795295,0
商业险费改后,三者险,29,1,4,P11602,0.8,866699027795295,0
商业险费改后,三者险,49,1,2,P11603,0.783561643835617,866699027794736,0
商业险费改后,车上人员险乘客,49,1,2,P11603,0.783561643835617,866699027794736,0
商业险费改后,车损险,49,1,2,P11603,0.783561643835617,866699027794736,0
商业险费改后,车上人员险驾驶,49,1,2,P11603,0.783561643835617,866699027794736,0
商业险费改后,车上人员险驾驶,27,2,2,P11604,0.772602739726028,863158026708042,0
商业险费改后,三者险,27,2,2,P11604,0.772602739726028,863158026708042,0
商业险费改后,车损险,27,2,2,P11604,0.772602739726028,863158026708042,0
商业险费改后,车上人员险乘客,27,2,2,P11604,0.772602739726028,863158026708042,0
商业险费改后,车上人员险乘客,45,1,1,P11605,0.835616438356164,863158026716474,0
商业险费改后,车损险,45,1,1,P11605,0.835616438356164,863158026716474,0
商业险费改后,三者险,45,1,1,P11605,0.835616438356164,863158026716474,0
商业险费改后,车上人员险驾驶,45,1,1,P11605,0.835616438356164,863158026716474,0
商业险费改后,车损险,48,1,6,P11606,0.824657534246575,863158026728503,0
商业险费改后,车上人员险乘客,48,1,6,P11606,0.824657534246575,863158026728503,0
商业险费改后,三者险,48,1,6,P11606,0.824657534246575,863158026728503,0
商业险费改后,车上人员险驾驶,48,1,6,P11606,0.824657534246575,863158026728503,0
商业险费改后,车损险,35,1,4,P11607,0.778082191780822,863158026703944,0
商业险费改后,车上人员险驾驶,35,1,4,P11607,0.778082191780822,863158026703944,0
商业险费改后,三者险,35,1,4,P11607,0.778082191780822,863158026703944,0
商业险费改后,车上人员险乘客,35,1,4,P11607,0.778082191780822,863158026703944,0
商业险费改后,车上人员险驾驶,54,1,5,P11608,0.73972602739726,863158026713505,0
商业险费改后,三者险,54,1,5,P11608,0.73972602739726,863158026713505,0
商业险费改后,车损险,54,1,5,P11608,0.73972602739726,863158026713505,0
商业险费改后,车上人员险乘客,54,1,5,P11608,0.73972602739726,863158026713505,0
商业险费改后,车损险,31,2,6,P11609,0.712328767123288,863158026711012,1
商业险费改后,车上人员险乘客,31,2,6,P11609,0.712328767123288,863158026711012,0
商业险费改后,车上人员险驾驶,31,2,6,P11609,0.712328767123288,863158026711012,0
商业险费改后,三者险,31,2,6,P11609,0.712328767123288,863158026711012,1
商业险费改后,车上人员险驾驶,33,1,3,P11610,0.73972602739726,863158026727570,0
商业险费改后,车损险,33,1,3,P11610,0.73972602739726,863158026727570,0
商业险费改后,车上人员险乘客,33,1,3,P11610,0.73972602739726,863158026727570,0
商业险费改后,三者险,33,1,3,P11610,0.73972602739726,863158026727570,0
商业险费改后,车上人员险驾驶,60,1,7,P11611,0.745205479452055,863158026709727,0
商业险费改后,车损险,60,1,7,P11611,0.745205479452055,863158026709727,0
商业险费改后,车上人员险乘客,60,1,7,P11611,0.745205479452055,863158026709727,0
商业险费改后,三者险,60,1,7,P11611,0.745205479452055,863158026709727,0
商业险费改后,车上人员险乘客,39,1,3,P11612,0.821917808219178,863158026710089,0
商业险费改后,车损险,39,1,3,P11612,0.821917808219178,863158026710089,0
商业险费改后,车上人员险驾驶,39,1,3,P11612,0.821917808219178,863158026710089,0
商业险费改后,三者险,39,1,3,P11612,0.821917808219178,863158026710089,0
商业险费改后,三者险,57,1,3,P11613,0.72054794520548,863158026731937,0
商业险费改后,车损险,57,1,3,P11613,0.72054794520548,863158026731937,0
商业险费改后,三者险,33,2,1,P11614,0.849315068493151,863158026707853,1
商业险费改后,车上人员险驾驶,33,2,1,P11614,0.849315068493151,863158026707853,0
商业险费改后,车损险,33,2,1,P11614,0.849315068493151,863158026707853,1
商业险费改后,车上人员险乘客,33,2,1,P11614,0.849315068493151,863158026707853,0
商业险费改后,三者险,44,1,8,P11615,0.750684931506849,863158026701567,0
商业险费改后,车上人员险驾驶,44,1,8,P11615,0.750684931506849,863158026701567,0
商业险费改后,车损险,44,1,8,P11615,0.750684931506849,863158026701567,0
商业险费改后,车上人员险乘客,44,1,8,P11615,0.750684931506849,863158026701567,0
商业险费改后,车上人员险驾驶,38,1,5,P11616,0.736986301369863,863158026729170,0
商业险费改后,车损险,38,1,5,P11616,0.736986301369863,863158026729170,0
商业险费改后,车上人员险乘客,38,1,5,P11616,0.736986301369863,863158026729170,0
商业险费改后,三者险,38,1,5,P11616,0.736986301369863,863158026729170,0
商业险费改后,三者险,34,1,4,P11617,0.8,863158026733560,0
商业险费改后,车损险,34,1,4,P11617,0.8,863158026733560,0
商业险费改后,车上人员险驾驶,34,1,4,P11617,0.8,863158026733560,0
商业险费改后,车上人员险乘客,34,1,4,P11617,0.8,863158026733560,0
商业险费改后,车损险,25,1,2,P11618,0.693150684931507,866699027794751,0
商业险费改后,三者险,25,1,2,P11618,0.693150684931507,866699027794751,0
商业险费改后,盗抢险,25,1,2,P11618,0.693150684931507,866699027794751,0
商业险费改后,车上人员险驾驶,25,1,2,P11619,0.819178082191781,863158026725616,0
商业险费改后,车上人员险乘客,25,1,2,P11619,0.819178082191781,863158026725616,0
商业险费改后,三者险,25,1,2,P11619,0.819178082191781,863158026725616,1
商业险费改后,车损险,25,1,2,P11619,0.819178082191781,863158026725616,0
商业险费改后,车损险,42,1,5,P11620,0.778082191780822,863158026715658,0
商业险费改后,车上人员险乘客,42,1,5,P11620,0.778082191780822,863158026715658,0
商业险费改后,车上人员险驾驶,42,1,5,P11620,0.778082191780822,863158026715658,0
商业险费改后,三者险,42,1,5,P11620,0.778082191780822,863158026715658,0
商业险费改后,车损险,32,1,5,P11621,0.772602739726028,866699027788514,0
商业险费改后,车上人员险乘客,32,1,5,P11621,0.772602739726028,866699027788514,0
商业险费改后,三者险,32,1,5,P11621,0.772602739726028,866699027788514,0
商业险费改后,车上人员险驾驶,32,1,5,P11621,0.772602739726028,866699027788514,0
商业险费改后,车上人员险乘客,54,1,5,P11622,0.772602739726028,863158026734253,0
商业险费改后,车损险,54,1,5,P11622,0.772602739726028,863158026734253,0
商业险费改后,车上人员险驾驶,54,1,5,P11622,0.772602739726028,863158026734253,0
商业险费改后,三者险,54,1,5,P11622,0.772602739726028,863158026734253,0
商业险费改后,车上人员险驾驶,28,1,3,P11623,0.695890410958904,863158026703621,0
商业险费改后,车上人员险乘客,28,1,3,P11623,0.695890410958904,863158026703621,0
商业险费改后,三者险,28,1,3,P11623,0.695890410958904,863158026703621,0
商业险费改后,车损险,28,1,3,P11623,0.695890410958904,863158026703621,0
商业险费改后,三者险,40,1,3,P11624,0.750684931506849,863158026701294,0
商业险费改后,车损险,40,1,3,P11624,0.750684931506849,863158026701294,0
商业险费改后,车上人员险驾驶,35,2,6,P11625,0.758904109589041,863158026715450,0
商业险费改后,车损险,35,2,6,P11625,0.758904109589041,863158026715450,0
商业险费改后,车上人员险乘客,35,2,6,P11625,0.758904109589041,863158026715450,0
商业险费改后,三者险,35,2,6,P11625,0.758904109589041,863158026715450,0
商业险费改后,车上人员险乘客,25,1,2,P11626,0.819178082191781,863158026730319,0
商业险费改后,车损险,25,1,2,P11626,0.819178082191781,863158026730319,0
商业险费改后,车上人员险驾驶,25,1,2,P11626,0.819178082191781,863158026730319,0
商业险费改后,三者险,25,1,2,P11626,0.819178082191781,863158026730319,0
商业险费改后,车损险,32,1,3,P11627,0.832876712328767,863158026708943,0
商业险费改后,三者险,32,1,3,P11627,0.832876712328767,863158026708943,0
商业险费改后,车损险,40,2,6,P11628,0.712328767123288,863158026708141,0
商业险费改后,车上人员险乘客,40,2,6,P11628,0.712328767123288,863158026708141,0
商业险费改后,三者险,40,2,6,P11628,0.712328767123288,863158026708141,0
商业险费改后,车上人员险驾驶,40,2,6,P11628,0.712328767123288,863158026708141,0
商业险费改后,车上人员险驾驶,32,1,5,P11629,0.821917808219178,863158026734816,0
商业险费改后,车上人员险乘客,32,1,5,P11629,0.821917808219178,863158026734816,0
商业险费改后,车损险,32,1,5,P11629,0.821917808219178,863158026734816,0
商业险费改后,三者险,32,1,5,P11629,0.821917808219178,863158026734816,0
商业险费改后,三者险,47,1,6,P11630,0.813698630136986,863158026709578,0
商业险费改后,车损险,47,1,6,P11630,0.813698630136986,863158026709578,0
